Year,Zip_Code,county,Age_Group,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V
2015,93285,Kern,All Ages,16,58.9
2015,93286,Tulare,All Ages,38,35.6
2015,93291,Tulare,All Ages,274,46.6
2015,93292,Tulare,All Ages,174,40.9
2015,93301,Kern,All Ages,222,181.2
2015,93304,Kern,All Ages,653,121.2
2015,93305,Kern,All Ages,523,124.9
2015,93306,Kern,All Ages,455,63.2
2015,93307,Kern,All Ages,801,86.3
2015,93308,Kern,All Ages,375,71
2015,93309,Kern,All Ages,424,72.9
2015,93311,Kern,All Ages,177,37.8
2015,93312,Kern,All Ages,153,26.3
2015,93313,Kern,All Ages,247,49.5
2015,93314,Kern,All Ages,68,25.3
2015,93401,San Luis Obispo,All Ages,92,42.8
2015,93402,San Luis Obispo,All Ages,60,50.9
2015,93405,San Luis Obispo,All Ages,39,21.3
2015,93420,San Luis Obispo,All Ages,89,38.4
2015,93422,San Luis Obispo,All Ages,87,30
2015,93428,San Luis Obispo,All Ages,13,23.1
2015,93433,San Luis Obispo,All Ages,64,52
2015,93434,Santa Barbara,All Ages,57,74.2
2015,93436,Santa Barbara,All Ages,241,42
2015,93437,Santa Barbara,All Ages,12,25.4
2015,93442,San Luis Obispo,All Ages,40,47
2015,93444,San Luis Obispo,All Ages,82,43.7
2015,93445,San Luis Obispo,All Ages,40,57
2015,93446,San Luis Obispo,All Ages,181,43.4
2015,93449,San Luis Obispo,All Ages,15,28.9
2015,93451,San Luis Obispo,All Ages,19,50.9
2015,93454,Santa Barbara,All Ages,266,73.5
2015,93455,Santa Barbara,All Ages,145,36.9
2015,93458,Santa Barbara,All Ages,316,48.1
2015,93460,Santa Barbara,All Ages,22,44.7
2015,93463,Santa Barbara,All Ages,25,32.1
2015,93465,San Luis Obispo,All Ages,32,34.8
2015,93501,Kern,All Ages,66,114.5
2015,93505,Kern,All Ages,135,95.7
2015,93510,Los Angeles,All Ages,24,32.1
2015,93514,Inyo,All Ages,62,48.9
2015,93516,Kern,All Ages,13,66.1
2015,93527,Kern,All Ages,12,56.3
2015,93534,Los Angeles,All Ages,535,133.6
2015,93535,Los Angeles,All Ages,926,119.8
2015,93536,Los Angeles,All Ages,349,48.3
2015,93543,Los Angeles,All Ages,105,81.3
2015,93546,Mono,All Ages,38,45.7
2015,93550,Los Angeles,All Ages,900,108.4
2015,93551,Los Angeles,All Ages,218,43.8
2015,93552,Los Angeles,All Ages,284,68.7
2015,93555,Kern,All Ages,220,72.2
2015,93560,Kern,All Ages,114,59
2015,93561,Kern,All Ages,205,63.8
2015,93591,Los Angeles,All Ages,73,99.1
2015,93609,Fresno,All Ages,42,73.4
2015,93610,Madera,All Ages,101,48.6
2015,93611,Fresno,All Ages,167,38.9
2015,93612,Fresno,All Ages,306,89.7
2015,93614,Madera,All Ages,34,31.6
2015,93615,Tulare,All Ages,39,58.8
2015,93616,Fresno,All Ages,12,44.3
2015,93618,Tulare,All Ages,209,61.4
2015,93619,Fresno,All Ages,75,20.5
2015,93620,Merced,All Ages,115,107.8
2015,93622,Fresno,All Ages,80,76.3
2015,93625,Fresno,All Ages,75,92.2
2015,93630,Fresno,All Ages,98,42.1
2015,93631,Fresno,All Ages,98,59.4
2015,93635,Merced,All Ages,516,125.4
2015,93636,Madera,All Ages,41,36.3
2015,93637,Madera,All Ages,340,82.9
2015,93638,Madera,All Ages,470,81.8
2015,93640,Fresno,All Ages,112,70.9
2015,93644,Madera,All Ages,31,39.8
2015,93646,Fresno,All Ages,91,79.7
2015,93647,Tulare,All Ages,77,58.5
2015,93648,Fresno,All Ages,216,125.1
2015,93650,Fresno,All Ages,65,273.8
2015,93654,Fresno,All Ages,231,70.9
2015,93656,Fresno,All Ages,31,44.7
2015,93657,Fresno,All Ages,258,70.2
2015,93660,Fresno,All Ages,20,44.5
2015,93662,Fresno,All Ages,339,103.9
2015,93675,Fresno,All Ages,17,55.7
2015,93701,Fresno,All Ages,188,139.1
2015,93702,Fresno,All Ages,509,98.5
2015,93703,Fresno,All Ages,458,127.3
2015,93704,Fresno,All Ages,235,84.4
2015,93705,Fresno,All Ages,464,121.5
2015,93706,Fresno,All Ages,559,123.8
2015,93710,Fresno,All Ages,243,89.1
2015,93711,Fresno,All Ages,149,43.6
2015,93720,Fresno,All Ages,210,50.3
2015,93721,Fresno,All Ages,40,64.8
2015,93722,Fresno,All Ages,696,82.6
2015,93723,Fresno,All Ages,67,69.6
2015,93725,Fresno,All Ages,257,90.6
2015,93726,Fresno,All Ages,461,115.3
2015,93727,Fresno,All Ages,564,70
2015,93728,Fresno,All Ages,186,118.3
2015,93730,Fresno,All Ages,19,15
2015,93737,Fresno,All Ages,22,33.5
2015,93901,Monterey,All Ages,208,79.1
2015,93905,Monterey,All Ages,499,79.1
2015,93906,Monterey,All Ages,415,67.4
2015,93907,Monterey,All Ages,116,54.7
2015,93908,Monterey,All Ages,22,12.6
2015,93926,Monterey,All Ages,59,59.9
2015,93927,Monterey,All Ages,94,46.7
2015,93930,Monterey,All Ages,55,31.1
2015,93933,Monterey,All Ages,124,56.2
2015,93940,Monterey,All Ages,86,31
2015,93950,Monterey,All Ages,42,32.9
2015,93955,Monterey,All Ages,177,50.3
2015,93960,Monterey,All Ages,92,37.7
2015,94002,San Mateo,All Ages,38,14
2015,94005,San Mateo,All Ages,27,64.4
2015,94010,San Mateo,All Ages,72,17.4
2015,94014,San Mateo,All Ages,273,56.5
2015,94015,San Mateo,All Ages,291,48.4
2015,94019,San Mateo,All Ages,68,33
2015,94022,Santa Clara,All Ages,15,7.3
2015,94024,Santa Clara,All Ages,15,7
2015,94025,San Mateo,All Ages,108,25.5
2015,94030,San Mateo,All Ages,72,32.2
2015,94038,San Mateo,All Ages,15,63.3
2015,94040,Santa Clara,All Ages,65,19.2
2015,94041,Santa Clara,All Ages,28,16.9
2015,94043,Santa Clara,All Ages,28,9.7
2015,94044,San Mateo,All Ages,158,42.3
2015,94061,San Mateo,All Ages,150,43.5
2015,94062,San Mateo,All Ages,48,15.2
2015,94063,San Mateo,All Ages,252,79.7
2015,94065,San Mateo,All Ages,17,15.7
2015,94066,San Mateo,All Ages,212,50.2
2015,94070,San Mateo,All Ages,48,16
2015,94080,San Mateo,All Ages,362,57.8
2015,94085,Santa Clara,All Ages,57,26.5
2015,94086,Santa Clara,All Ages,82,19
2015,94087,Santa Clara,All Ages,61,11.1
2015,94089,Santa Clara,All Ages,63,30.7
2015,94102,San Francisco,All Ages,289,87.8
2015,94103,San Francisco,All Ages,226,73.2
2015,94105,San Francisco,All Ages,13,39.5
2015,94107,San Francisco,All Ages,79,43.7
2015,94108,San Francisco,All Ages,31,30.4
2015,94109,San Francisco,All Ages,172,40.7
2015,94110,San Francisco,All Ages,337,54.8
2015,94111,San Francisco,All Ages,12,45.8
2015,94112,San Francisco,All Ages,324,44.6
2015,94114,San Francisco,All Ages,60,17.5
2015,94115,San Francisco,All Ages,145,51.4
2015,94116,San Francisco,All Ages,107,28.3
2015,94117,San Francisco,All Ages,129,45.1
2015,94118,San Francisco,All Ages,50,16.6
2015,94121,San Francisco,All Ages,87,25.5
2015,94122,San Francisco,All Ages,101,22.9
2015,94123,San Francisco,All Ages,24,13
2015,94124,San Francisco,All Ages,370,98.6
2015,94127,San Francisco,All Ages,31,16
2015,94130,San Francisco,All Ages,16,70.6
2015,94131,San Francisco,All Ages,55,23.1
2015,94132,San Francisco,All Ages,70,31.7
2015,94133,San Francisco,All Ages,84,34.4
2015,94134,San Francisco,All Ages,201,52.5
2015,94301,Santa Clara,All Ages,13,7.5
2015,94303,Santa Clara,All Ages,282,58.4
2015,94306,Santa Clara,All Ages,31,10.6
2015,94401,San Mateo,All Ages,164,49
2015,94402,San Mateo,All Ages,57,32.8
2015,94403,San Mateo,All Ages,140,34.3
2015,94404,San Mateo,All Ages,58,17.8
2015,94501,Alameda,All Ages,318,55.8
2015,94502,Alameda,All Ages,33,30.2
2015,94503,Napa,All Ages,124,60.2
2015,94505,Contra Costa,All Ages,39,29.6
2015,94506,Contra Costa,All Ages,34,16.4
2015,94507,Contra Costa,All Ages,24,18.8
2015,94509,Contra Costa,All Ages,969,154.3
2015,94510,Solano,All Ages,123,47.8
2015,94511,Contra Costa,All Ages,22,125.7
2015,94513,Contra Costa,All Ages,288,47.5
2015,94515,Napa,All Ages,22,34
2015,94517,Contra Costa,All Ages,46,42.3
2015,94518,Contra Costa,All Ages,101,38
2015,94519,Contra Costa,All Ages,103,52
2015,94520,Contra Costa,All Ages,384,96.5
2015,94521,Contra Costa,All Ages,165,40.4
2015,94523,Contra Costa,All Ages,90,26.8
2015,94526,Contra Costa,All Ages,67,19.5
2015,94530,Contra Costa,All Ages,64,27.3
2015,94531,Contra Costa,All Ages,362,85.4
2015,94533,Solano,All Ages,746,103.4
2015,94534,Solano,All Ages,155,41.6
2015,94536,Alameda,All Ages,280,38.1
2015,94538,Alameda,All Ages,304,50
2015,94539,Alameda,All Ages,94,19.7
2015,94541,Alameda,All Ages,555,86.6
2015,94542,Alameda,All Ages,62,14.6
2015,94544,Alameda,All Ages,746,99.2
2015,94545,Alameda,All Ages,261,83.1
2015,94546,Alameda,All Ages,212,49.4
2015,94547,Contra Costa,All Ages,102,45.5
2015,94549,Contra Costa,All Ages,69,30.9
2015,94550,Alameda,All Ages,127,28.1
2015,94551,Alameda,All Ages,86,22.3
2015,94552,Alameda,All Ages,24,20
2015,94553,Contra Costa,All Ages,206,44.2
2015,94555,Alameda,All Ages,142,41.6
2015,94556,Contra Costa,All Ages,14,8.5
2015,94558,Napa,All Ages,280,42.1
2015,94559,Napa,All Ages,104,39.3
2015,94560,Alameda,All Ages,268,65.5
2015,94561,Contra Costa,All Ages,254,64
2015,94563,Contra Costa,All Ages,16,9.1
2015,94564,Contra Costa,All Ages,80,45.7
2015,94565,Contra Costa,All Ages,1045,117.4
2015,94566,Alameda,All Ages,84,20.3
2015,94568,Alameda,All Ages,147,26.9
2015,94571,Solano,All Ages,44,54.3
2015,94572,Contra Costa,All Ages,69,212.8
2015,94574,Napa,All Ages,16,18.7
2015,94577,Alameda,All Ages,327,68.9
2015,94578,Alameda,All Ages,317,81.3
2015,94579,Alameda,All Ages,122,56
2015,94580,Alameda,All Ages,189,73.4
2015,94582,Contra Costa,All Ages,85,21.5
2015,94583,Contra Costa,All Ages,93,28.5
2015,94585,Solano,All Ages,256,94.2
2015,94587,Alameda,All Ages,365,55.2
2015,94590,Solano,All Ages,525,161.4
2015,94591,Solano,All Ages,459,54.9
2015,94595,Contra Costa,All Ages,41,26.1
2015,94596,Contra Costa,All Ages,59,32.5
2015,94597,Contra Costa,All Ages,46,21.5
2015,94598,Contra Costa,All Ages,53,22.6
2015,94599,Napa,All Ages,15,57.2
2015,94601,Alameda,All Ages,615,113.6
2015,94602,Alameda,All Ages,179,64.2
2015,94603,Alameda,All Ages,611,192.5
2015,94605,Alameda,All Ages,643,157.2
2015,94606,Alameda,All Ages,307,91.5
2015,94607,Alameda,All Ages,323,127.6
2015,94608,Alameda,All Ages,332,115.6
2015,94609,Alameda,All Ages,189,98.8
2015,94610,Alameda,All Ages,100,36.9
2015,94611,Alameda,All Ages,115,33.5
2015,94612,Alameda,All Ages,148,111.6
2015,94618,Alameda,All Ages,15,11.8
2015,94619,Alameda,All Ages,174,75.7
2015,94621,Alameda,All Ages,540,165
2015,94702,Alameda,All Ages,116,74.3
2015,94703,Alameda,All Ages,131,76.3
2015,94704,Alameda,All Ages,37,40.1
2015,94705,Alameda,All Ages,28,27.5
2015,94706,Alameda,All Ages,41,21.2
2015,94707,Alameda,All Ages,27,25.1
2015,94709,Alameda,All Ages,23,36.3
2015,94710,Alameda,All Ages,49,65.7
2015,94801,Contra Costa,All Ages,446,136.9
2015,94803,Contra Costa,All Ages,137,57.9
2015,94804,Contra Costa,All Ages,555,135.7
2015,94805,Contra Costa,All Ages,88,63
2015,94806,Contra Costa,All Ages,576,96
2015,94901,Marin,All Ages,95,24.9
2015,94903,Marin,All Ages,67,23.6
2015,94904,Marin,All Ages,12,10.6
2015,94920,Marin,All Ages,15,13.6
2015,94925,Marin,All Ages,12,13.4
2015,94928,Sonoma,All Ages,181,41.8
2015,94930,Marin,All Ages,14,18.2
2015,94931,Sonoma,All Ages,35,38.3
2015,94941,Marin,All Ages,45,13.2
2015,94945,Marin,All Ages,49,30.9
2015,94947,Marin,All Ages,87,37.5
2015,94949,Marin,All Ages,59,33.7
2015,94951,Sonoma,All Ages,17,79.2
2015,94952,Sonoma,All Ages,123,39.6
2015,94954,Sonoma,All Ages,124,33.7
2015,94960,Marin,All Ages,18,12.9
2015,94965,Marin,All Ages,19,19.4
2015,95003,Santa Cruz,All Ages,43,17.5
2015,95005,Santa Cruz,All Ages,19,36
2015,95006,Santa Cruz,All Ages,14,17.4
2015,95008,Santa Clara,All Ages,114,25.1
2015,95010,Santa Cruz,All Ages,28,34.2
2015,95012,Monterey,All Ages,81,80.7
2015,95014,Santa Clara,All Ages,62,9.2
2015,95019,Santa Cruz,All Ages,44,52.4
2015,95020,Santa Clara,All Ages,336,54.8
2015,95023,San Benito,All Ages,256,49.8
2015,95030,Santa Clara,All Ages,20,16.7
2015,95032,Santa Clara,All Ages,38,16.5
2015,95033,Santa Cruz,All Ages,23,17.8
2015,95035,Santa Clara,All Ages,183,26.7
2015,95037,Santa Clara,All Ages,156,30.7
2015,95045,San Benito,All Ages,21,46.5
2015,95046,Santa Clara,All Ages,45,77.2
2015,95050,Santa Clara,All Ages,96,26
2015,95051,Santa Clara,All Ages,142,24.2
2015,95054,Santa Clara,All Ages,71,30
2015,95060,Santa Cruz,All Ages,98,21
2015,95062,Santa Cruz,All Ages,84,26
2015,95065,Santa Cruz,All Ages,16,44.1
2015,95066,Santa Cruz,All Ages,22,16.3
2015,95070,Santa Clara,All Ages,28,7.8
2015,95073,Santa Cruz,All Ages,29,25.9
2015,95076,Santa Cruz,All Ages,458,53.6
2015,95110,Santa Clara,All Ages,94,45.7
2015,95111,Santa Clara,All Ages,355,65
2015,95112,Santa Clara,All Ages,348,64.2
2015,95116,Santa Clara,All Ages,478,90.4
2015,95117,Santa Clara,All Ages,99,33.6
2015,95118,Santa Clara,All Ages,112,34.5
2015,95119,Santa Clara,All Ages,44,49.1
2015,95120,Santa Clara,All Ages,74,21.5
2015,95121,Santa Clara,All Ages,172,43.7
2015,95122,Santa Clara,All Ages,365,62.1
2015,95123,Santa Clara,All Ages,304,49.1
2015,95124,Santa Clara,All Ages,136,27.9
2015,95125,Santa Clara,All Ages,176,34
2015,95126,Santa Clara,All Ages,133,40.7
2015,95127,Santa Clara,All Ages,302,48.9
2015,95128,Santa Clara,All Ages,143,38.3
2015,95129,Santa Clara,All Ages,62,16.3
2015,95130,Santa Clara,All Ages,38,26
2015,95131,Santa Clara,All Ages,73,25.5
2015,95132,Santa Clara,All Ages,125,28.5
2015,95133,Santa Clara,All Ages,104,37.1
2015,95134,Santa Clara,All Ages,43,27.5
2015,95135,Santa Clara,All Ages,52,21.2
2015,95136,Santa Clara,All Ages,160,36.6
2015,95138,Santa Clara,All Ages,58,24.6
2015,95139,Santa Clara,All Ages,20,36.3
